"gene1"	"gene2"	"cor.list"	"p.list"	"adjp.list"	"lower"	"higher"
"974"	"YPS1"	"YMR102C"	0.774296108292531	6.15042563119061e-05	0.00262108093618988	0.587886764059237	0.882620655503563
"929"	"EPT1"	"YMR102C"	0.773687454772477	6.28610995911938e-05	0.00266683737496711	0.58689246264596	0.882284739266006
"457"	"SSU1"	"YGL184C"	0.773303418833074	6.37304157780072e-05	0.00268697136966419	0.586265388123866	0.882072732676191
"1153"	"YJL107C"	"CHS1"	0.773226277893552	6.39062778691191e-05	0.00268697136966419	0.586139455278097	0.882030141797077
"156"	"GCY1"	"YDR010C"	0.772931364167228	6.45824672587114e-05	0.0027033336365238	0.585658090944621	0.881867298312053
"276"	"CRH1"	"HCR1"	0.772402405510042	6.5810731799898e-05	0.00274255796166583	0.584795044406227	0.88157515634153
"57"	"GAL10"	"FKS1"	0.771797531144426	6.7239884723902e-05	0.00278487540055876	0.583808654408216	0.881240983869476
"843"	"YPL066W"	"YMR316W"	0.771723104227173	6.74175680372979e-05	0.00278487540055876	0.583687322136524	0.881199857973565
"394"	"EXG1"	"YJL108C"	0.771440279963106	6.80964621981861e-05	0.00280063557552623	0.583226332849324	0.881043563362064
"199"	"YOR121C"	"PCL10"	0.770643421657215	7.00410024248033e-05	0.00286808521631677	0.581928145649984	0.880603074038973
"987"	"YPS1"	"KTR2"	0.770190657700245	7.11670171840151e-05	0.00290157845370545	0.581190961726768	0.880352709355529
"274"	"CRH1"	"YPL088W"	0.769181231981216	7.37336814125022e-05	0.00299326706457403	0.579548544899866	0.87979430658931
"712"	"MET14"	"MLF3"	0.768053723802013	7.66944210806031e-05	0.00310009773930800	0.577715817956226	0.879170220812867
"17"	"GAL7"	"MET14"	0.767651903930292	7.77740073436561e-05	0.00312199203022817	0.577063136678468	0.87894771777822
"358"	"PRY2"	"CHS1"	0.76760567681184	7.78990423071502e-05	0.00312199203022817	0.576988064976233	0.878922116946363
"876"	"YDL241W"	"EPT1"	0.767191691340715	7.9026521393466e-05	0.00315375822656929	0.576315906309836	0.87869282092531
"126"	"GAL1"	"YLL023C"	0.767011419583903	7.95218580187385e-05	0.00316013551412852	0.576023292613241	0.878592956903457
"738"	"YPR157W"	"YPS1"	0.766731797409257	8.02954669332223e-05	0.00317747106739099	0.575569512024323	0.878438037040592
"844"	"YPL066W"	"HCR1"	0.766371590999109	8.13015580571896e-05	0.00319580613140665	0.574985129993117	0.878238436252824
"1151"	"YJL107C"	"ERO1"	0.766323234745731	8.14374438269372e-05	0.00319580613140665	0.574906693934002	0.878211637686824
"878"	"YDL241W"	"YPS1"	0.766039435387132	8.22388925711959e-05	0.00320794043572674	0.57444642926907	0.87805434467581
"1116"	"YOR306C"	"YMR316W"	0.765972860402175	8.24278795745759e-05	0.00320794043572674	0.574338475766025	0.87801744263841
"173"	"GCY1"	"MLF3"	0.764442287648795	8.68769693596061e-05	0.00336717681768561	0.571858438980735	0.877168689620499
"521"	"YJL212C"	"SER33"	0.763288762425785	9.03650844348292e-05	0.00348801517929553	0.569991667904431	0.87652855606955
"1173"	"SLT2"	"KTR2"	0.763049120988088	9.11046400757787e-05	0.00350220808438647	0.56960410194637	0.876395519958104
"677"	"ARG7"	"YMR102C"	0.762913785478853	9.15245925361408e-05	0.00350404948586807	0.569385265296408	0.876320381276335
"979"	"YPS1"	"YOR306C"	0.762137388155282	9.3966095683351e-05	0.00357070918899055	0.568130365605818	0.875889216488555
"914"	"YJL060W"	"YJL108C"	0.762119192547613	9.4023979431812e-05	0.00357070918899055	0.568100966657765	0.875879109553766
"1088"	"MLF3"	"SER33"	0.761759870844979	9.51733468737004e-05	0.00357367153714801	0.567520505993636	0.875679500219611
"822"	"YPL066W"	"YJL060W"	0.761667794947393	9.54698076041094e-05	0.00357367153714801	0.567371794485595	0.875628344221254
"151"	"GCY1"	"SSU1"	0.761635728079279	9.55732408534082e-05	0.00357367153714801	0.567320006357658	0.875610527746256
"12"	"GAL7"	"MCM1"	0.761621316343163	9.5619757973564e-05	0.00357367153714801	0.56729673184334	0.875602520429343
"637"	"YDR010C"	"YGL184C"	0.760723037007208	9.85578337513449e-05	0.00364922532056225	0.56584665055478	0.875103303016192
"384"	"EXG1"	"YPS3"	0.760546996118772	9.9142625319848e-05	0.00364922532056225	0.56556261112111	0.875005440015844
"1114"	"YOR306C"	"CHS1"	0.760537177581858	9.91753291905706e-05	0.00364922532056225	0.565546770415297	0.874999981511416
"669"	"ARG7"	"YPL066W"	0.76048545113665	9.93477742565751e-05	0.00364922532056225	0.565463320092231	0.87497122429934
"65"	"GAL10"	"MET14"	0.760331246106641	9.98633911974967e-05	0.00364922532056225	0.56521456466449	0.87488548953275
"902"	"YJL060W"	"BAG7"	0.760300603798148	9.996612359231e-05	0.00364922532056225	0.565165138332919	0.874868452196014
"9"	"GAL7"	"FKS1"	0.760054738726615	0.000100793711454328	0.00366522978370883	0.564768606369581	0.874731739241354
"989"	"YPS1"	"YPL088W"	0.759808188968064	0.000101629508581613	0.0036814085065059	0.564371060672545	0.87459462723512
"636"	"YDR010C"	"YPL066W"	0.759655308933468	0.000102150753043206	0.00368611261319196	0.564124596929484	0.874509597899959
"829"	"YPL066W"	"YLL023C"	0.758938572438404	0.000104625207476117	0.00374713509020593	0.562969583056626	0.87411086680804
"48"	"GAL7"	"SER33"	0.758935033859288	0.000104637550615294	0.00374713509020593	0.562963882569179	0.874108897859106
"736"	"YPR157W"	"EPT1"	0.758566856947312	0.000105928667215816	0.0037790019416559	0.562370868455445	0.87390401484945
"1001"	"YPS3"	"YIL117C"	0.757938988544599	0.000108162042075977	0.00383035565167553	0.561360040543314	0.873554524219234
"639"	"YDR010C"	"YJL060W"	0.757841153612772	0.000108513664131005	0.00383035565167553	0.561202585371602	0.873500055585652
"427"	"FKS1"	"YLL023C"	0.757820436361604	0.000108588248453945	0.00383035565167553	0.561169244931358	0.873488521088817
"842"	"YPL066W"	"YPL088W"	0.757694154671607	0.000109043828864452	0.00383207351759966	0.560966032583153	0.8734182099302
"418"	"FKS1"	"YGL184C"	0.757436014425217	0.000109980218792938	0.00385061264955506	0.560550707353079	0.87327446750962
"903"	"YJL060W"	"YPS1"	0.756754313607114	0.000112486319519212	0.00392376940822679	0.559454385899961	0.8728947733044
"434"	"FKS1"	"YJL108C"	0.756155322562096	0.000114728674536213	0.00398722018456376	0.558491648996586	0.872561030701543
"919"	"YJL060W"	"CHS1"	0.755797420925746	0.000116086728834564	0.00401958487489488	0.557916660519849	0.872361565121266
"112"	"GAL1"	"MET14"	0.755627776615067	0.000116735248485211	0.00401983594004042	0.557644184042631	0.872267005469591
"534"	"MCM1"	"YJL060W"	0.755572400949432	0.000116947611869200	0.00401983594004042	0.557555250912636	0.872236137213686
"986"	"YPS1"	"ERO1"	0.755178905983318	0.000118466222895242	0.00405722770033985	0.556923430216168	0.872016763132276
"1048"	"SVS1"	"CHS1"	0.7543289966638	0.000121804132972025	0.00415643005488592	0.555559544000949	0.871542777078696
"1179"	"SLT2"	"SER33"	0.753943719089058	0.000123343649293339	0.00419376951354844	0.554941624569728	0.871327839384355
"955"	"BAG7"	"MLF3"	0.753397348948622	0.000125555485377404	0.00425361745281415	0.554065716527537	0.871022954519962
"559"	"MCM1"	"MES1"	0.75307078914149	0.000126893658543459	0.00428354417031672	0.553542405952391	0.870840684699194
"1084"	"MLF3"	"YPL088W"	0.752577613341339	0.000128937779388272	0.00432265874643519	0.552752392564463	0.870565356527817
"999"	"YPS3"	"SRL3"	0.752515792902858	0.000129195994954312	0.00432265874643519	0.552653388348163	0.870530838453987
"982"	"YPS1"	"YJL107C"	0.752460032929643	0.00012942927719517	0.00432265874643519	0.552564094686049	0.870499703306787
"398"	"EXG1"	"KTR2"	0.751563119847276	0.000133231645347065	0.00439803255755406	0.551128414115705	0.869998756838918
"523"	"MCM1"	"PCL10"	0.751526884517836	0.000133387253398842	0.00439803255755406	0.551070437484712	0.8699785134387
"201"	"YOR121C"	"YDR010C"	0.751499765823389	0.000133503813180669	0.00439803255755406	0.551027048761987	0.869963362919585
"845"	"YPL066W"	"SER3"	0.751488092838805	0.000133554012122339	0.00439803255755406	0.551008372831876	0.869956841453605
"365"	"EXG1"	"FKS1"	0.751140185360056	0.000135057617483891	0.00443205071517603	0.550451838230931	0.86976245339083
"116"	"GAL1"	"YPL066W"	0.750431352124681	0.000138166068872181	0.00451831439880419	0.549318495803259	0.869366289554306
"456"	"SSU1"	"YPL066W"	0.750087084635103	0.000139697789671045	0.00455259718766033	0.548768318692715	0.86917382476884
"1160"	"YJL108C"	"SLT2"	0.749684629963143	0.000141506837700200	0.00459565016785626	0.548125373122413	0.868948784343053
"1071"	"YLL023C"	"SER33"	0.749329594913403	0.000143119372406186	0.00463204711319502	0.547558380946031	0.868750218575396
"907"	"YJL060W"	"YLL023C"	0.748994861011219	0.000144654104903941	0.00466568532560271	0.547023979410448	0.868562971763793
"851"	"YGL184C"	"BAG7"	0.74646501057241	0.000156716488453057	0.00503749473643941	0.542990398430738	0.867146693741471
"332"	"PRY2"	"MET14"	0.746330458457421	0.000157381468429918	0.0050416628122107	0.542776131853273	0.867071313162298
"1014"	"YPS3"	"SER33"	0.745796018412951	0.000160046694085425	0.00510966262168144	0.541925328085286	0.866771847435156
"19"	"GAL7"	"YEL057C"	0.745228055047009	0.000162921391154258	0.00518386797960991	0.541021614524168	0.866453501747974
"1133"	"YIL117C"	"SER33"	0.744719692558973	0.000165531824606546	0.0052491935524835	0.540213134511665	0.866168478958958
"890"	"YDL241W"	"SLT2"	0.744026929625888	0.000169146774765538	0.00534582811843343	0.53911199860121	0.865779941428807
"489"	"YJL212C"	"ARG7"	0.743406022786914	0.000172444014483464	0.00543180874784273	0.538125671772523	0.865431579752047
"402"	"EXG1"	"HCR1"	0.742918136785042	0.000175073336115883	0.00549445090936644	0.537351046285777	0.865157767020731
"875"	"YDL241W"	"YJL060W"	0.742821259331568	0.000175599493636769	0.00549445090936644	0.537197273452455	0.865103388514481
"1211"	"YPL088W"	"YMR316W"	0.742108630764272	0.000179511677789845	0.00559826299573531	0.53606654357108	0.864703292975853
"820"	"YPL066W"	"YGL184C"	0.741921542182831	0.000180551035299903	0.0056120933767839	0.535769812036042	0.864598228867821
"68"	"GAL10"	"MET16"	0.741783441104951	0.000181321547106039	0.00561750368814294	0.535550809710964	0.864520667992275
"382"	"EXG1"	"BAG7"	0.741179082002802	0.000184726672078916	0.00570423357881501	0.534592736084321	0.864181176650954
"599"	"CPA2"	"YPR157W"	0.740540101005329	0.000188386247915506	0.00579822819914438	0.533580354515464	0.863822115052198
"839"	"YPL066W"	"ERO1"	0.739943064671419	0.000191861492013778	0.00588595552005922	0.532634964430114	0.863486510133196
"786"	"YEL057C"	"YMR316W"	0.739725098094001	0.00019314383390423	0.00590605742411727	0.532289949405834	0.863363959912892
"114"	"GAL1"	"YEL057C"	0.739617455265749	0.000193779819102291	0.00590632853479382	0.532119589096583	0.863303433086506
"117"	"GAL1"	"YGL184C"	0.739189060548704	0.000196328688573333	0.00596471373866634	0.531441759087417	0.863062514403923
"95"	"GAL10"	"SER3"	0.73833599936455	0.000201489773341335	0.00608297383687066	0.53009278998364	0.86258260578943
"306"	"YKR012C"	"SRL3"	0.73831212355478	0.000201635877275397	0.00608297383687066	0.53005504966705	0.862569170702126
"238"	"CRH1"	"EXG1"	0.738226782705696	0.000202158847132372	0.00608297383687066	0.529920158760415	0.862521147369076
"13"	"GAL7"	"PCL10"	0.737283896302016	0.000208014537150358	0.00623923829004333	0.528430520914522	0.861990413616059
"242"	"CRH1"	"MCM1"	0.736917501762852	0.000210328803142534	0.00628862547374938	0.527852011959825	0.861784102951308
"268"	"CRH1"	"YJL108C"	0.736799994921376	0.000211075661628701	0.00628940760448497	0.527666518718496	0.861717928055822
"327"	"PRY2"	"MCM1"	0.736703518250104	0.000211690549278609	0.00628940760448497	0.527514238065028	0.86166359328781
"1154"	"YJL107C"	"YPL088W"	0.736224166849438	0.00021476842753132	0.00634575720344937	0.526757819765865	0.861393584529767
"978"	"YPS1"	"SRL3"	0.73619843406455	0.000214934732206018	0.00634575720344937	0.526717222715798	0.861379087781798
"1129"	"YIL117C"	"YPL088W"	0.735885365662333	0.000216966852019995	0.00638573575692355	0.526223390257437	0.861202702130697
"133"	"GAL1"	"YJL108C"	0.735676604963797	0.000218331022564966	0.00640457111926355	0.525894170799277	0.861085067633142
"871"	"YGL184C"	"HCR1"	0.735579682782334	0.000218966859924175	0.00640457111926355	0.525741344101591	0.861030448421226
"802"	"MET16"	"MLF3"	0.734787705551805	0.000224222042301658	0.00653797590203413	0.524493063398385	0.86058403166888
"415"	"FKS1"	"YEL057C"	0.734628261597437	0.000225292970378321	0.00654892722982803	0.524241863922854	0.860494133921262
"70"	"GAL10"	"YGL184C"	0.734281988661682	0.000227633828980389	0.00659630789123675	0.523696446703952	0.860298871190815
"1098"	"SRL3"	"KTR2"	0.734180520435668	0.000228323695433241	0.00659630789123675	0.52353665600381	0.86024164642174
"255"	"CRH1"	"EPT1"	0.733835941998537	0.000230679783914445	0.00662554492408909	0.522994129429684	0.860047291718779
"1078"	"MLF3"	"YJL108C"	0.733826786243011	0.000230742669570461	0.00662554492408909	0.522979716345822	0.860042127041875
"110"	"GAL1"	"YDR010C"	0.732812304868081	0.000237801943537397	0.00680749037021195	0.521383455937029	0.859469707241589
"704"	"MET14"	"YJL060W"	0.73174470955809	0.000245429275368192	0.00700454547410466	0.519705218536208	0.858866974759576
"121"	"GAL1"	"BAG7"	0.731539755897793	0.000246917204768771	0.00702572087927905	0.51938322280788	0.8587512237376
"977"	"YPS1"	"MLF3"	0.730439052633884	0.000255040635961823	0.00722064190712068	0.517654975286385	0.858129360898129
"141"	"GAL1"	"HCR1"	0.730404272642856	0.000255300994895569	0.00722064190712068	0.517600394454975	0.858109705185695
"1038"	"SVS1"	"SRL3"	0.730264644255393	0.000256348522637451	0.00722856159381918	0.517381290683759	0.858030791235811
"417"	"FKS1"	"YPL066W"	0.729702129836759	0.000260605913029455	0.00732667609528969	0.516498880094914	0.857712813141953
"672"	"ARG7"	"YJL060W"	0.729523848905068	0.000261967767893667	0.00734304375694997	0.516219307097163	0.857612014073012
"422"	"FKS1"	"BAG7"	0.729328987480135	0.000263463223755034	0.00736304804918052	0.515913785222978	0.857501829226231
"378"	"EXG1"	"YGL184C"	0.729155889273993	0.00026479776566668	0.00737845019041158	0.515642431276561	0.857403940579752
"304"	"YKR012C"	"YLL023C"	0.728308021826695	0.000271418291195369	0.00752578060914992	0.514313907227383	0.85692432956379
"196"	"YOR121C"	"SSU1"	0.72819073173527	0.000272345173625066	0.00752578060914992	0.514130206139284	0.85685796483686
"1025"	"YMR102C"	"SLT2"	0.728173400245417	0.000272482364190862	0.00752578060914992	0.514103063026095	0.856848158023763
"701"	"MET14"	"YPL066W"	0.727604555559732	0.000277018018328690	0.00762627051838933	0.51321242451146	0.856526232476502
"376"	"EXG1"	"MET16"	0.727463294504101	0.000278154290389354	0.00762627051838933	0.512991324023162	0.856446273234804
"722"	"MET14"	"KTR2"	0.727414219376993	0.000278549969457531	0.00762627051838933	0.512914518751435	0.856418493359057
"635"	"YDR010C"	"MET16"	0.72721087650441	0.000280194589284299	0.00763331751528046	0.512596312567766	0.856303379436061
"721"	"MET14"	"ERO1"	0.727182058675509	0.000280428334455962	0.00763331751528046	0.51255122103574	0.856287064409583
"711"	"MET14"	"YLL023C"	0.726274866647633	0.000287872255411825	0.00780521174113962	0.511132333951935	0.85577333179231
"218"	"YOR121C"	"MLF3"	0.726211221738747	0.000288400759168583	0.00780521174113962	0.51103283459523	0.855737280808482
"893"	"YDL241W"	"KTR2"	0.72413274440951	0.000306121356616673	0.00826105923430203	0.507786610274259	0.854559257789905
"401"	"EXG1"	"YMR316W"	0.723713397990104	0.000309806937901946	0.00833663195564694	0.50713240723186	0.854321421114806
"552"	"MCM1"	"KTR2"	0.72319654985209	0.000314401447611301	0.00843616284466518	0.506326439458889	0.854028210054418
"1169"	"YJL108C"	"SER33"	0.722852156830776	0.000317495067266194	0.00849497006240522	0.505789606716586	0.853832787662312
"443"	"FKS1"	"SER3"	0.722046042631172	0.000324837872833328	0.00866681420305276	0.504533709476333	0.853375221789102
"1031"	"YMR102C"	"YMR316W"	0.720288120826622	0.000341354072120437	0.00907553878287822	0.501798118458941	0.852376689354715
"905"	"YJL060W"	"YMR102C"	0.720212077275956	0.00034208437369565	0.00907553878287822	0.501679881783591	0.852333473451001
"411"	"FKS1"	"YDR010C"	0.719446926270573	0.000349507075448674	0.00924641768888009	0.500490637356281	0.85189853414058
